"Source","Target","Type","Weight","Source_CpG_Gene","Target_CpG_Gene"
"cg21002223","cg15668468","CpG-CpG",11.6650008176484,"MFHAS1","VAX1"
"cg06223834","cg01931994","CpG-CpG",11.6533426815548,"ADCY9","FAM5B"
"cg07026882","cg07891862","CpG-CpG",11.6021756901003,"ATP11A","PTK2"
"cg27302645","cg23978242","CpG-CpG",11.5979521228183,"MAPKBP1","DIP2C"
"cg11257935","cg07891862","CpG-CpG",11.5897762139297,"CNOT8","PTK2"
"cg11724557","cg00765686","CpG-CpG",11.5536030402858,"C14orf80","NHS"
"cg00305774","cg23866687","CpG-CpG",11.5122981839049,"TMEM88B","MAML2"
"cg00701918","cg18961064","CpG-CpG",11.4935116349741,"RPTOR","CARKD"
"cg06063519","cg20532937","CpG-CpG",11.4742378296132,"IGF1R","FRMD4A"
"cg01879893","cg25037165","CpG-CpG",11.4581029408989,"PON1","TEAD1"
"cg01931994","cg14289852","CpG-CpG",11.4506085294868,"FAM5B","PTPRN2"
"cg04102296","cg20059012","CpG-CpG",11.4379750803454,"NCAM1","RARG"
"cg23978242","cg16929139","CpG-CpG",11.4124119121153,"DIP2C","RNF125"
"cg11464571","cg04545636","CpG-CpG",11.3834401759081,"GNAI1","CUGBP2"
"cg05058069","cg19027424","CpG-CpG",11.356499950452,"BANP","SH3PXD2B"
"cg13221107","cg06063519","CpG-CpG",11.3370861909119,"KRT6B","IGF1R"
"cg13711238","cg08370787","CpG-CpG",11.3018793979991,"FAM110B","ADRB2"
"cg04468081","cg02067585","CpG-CpG",11.3016089419276,"MCF2L2","ATP11A"
"cg00999904","cg15668468","CpG-CpG",11.2974191410089,"ALLC","VAX1"
"cg01931994","cg26116551","CpG-CpG",11.292398779332,"FAM5B","ZNF536"
"cg02011981","cg05058069","CpG-CpG",11.2474796789265,"CTTN","BANP"
"cg27302645","cg00765686","CpG-CpG",11.2434914832887,"MAPKBP1","NHS"
"cg13711238","cg00765686","CpG-CpG",11.238486216315,"FAM110B","NHS"
"cg00765686","cg08370787","CpG-CpG",11.2358556340671,"NHS","ADRB2"
"cg17424433","cg10378325","CpG-CpG",11.2144482323673,"CLCA2","CLCA2"
"cg06111374","cg06063519","CpG-CpG",11.1691460368103,"GRIN2B","IGF1R"
"cg21049501","cg08597682","CpG-CpG",11.1001136883188,"SOX9","OPALIN"
"cg13711238","cg11601375","CpG-CpG",11.028597370105,"FAM110B","KRT6B"
"cg21078322","cg04468081","CpG-CpG",11.0246908312434,"SGK1","MCF2L2"
"cg13221107","cg05556923","CpG-CpG",11.0234371316677,"KRT6B","PDGFA"
"cg10729426","cg22476027","CpG-CpG",11.0048680697414,"ZNF549","NR2E1"
"cg12546981","cg08370787","CpG-CpG",10.9907264199374,"TAAR6","ADRB2"
"cg03070236","cg22549545","CpG-CpG",10.9424277022202,"ADCY9","RPS6KA2"
"cg04426802","cg04545636","CpG-CpG",10.9414406401213,"FAM53B","CUGBP2"
"cg00701918","cg06728055","CpG-CpG",10.9386435265334,"RPTOR","WWTR1"
"cg25282951","cg19462022","CpG-CpG",10.9199613135657,"KIAA1026","RASA3"
"cg14105458","cg05058069","CpG-CpG",10.8630494270125,"ABCA2","BANP"
"cg13711238","cg00637826","CpG-CpG",10.8522521276252,"FAM110B","DUSP16"
"cg15668468","cg19027424","CpG-CpG",10.7994481457925,"VAX1","SH3PXD2B"
"cg20981848","cg19027424","CpG-CpG",10.7635973265399,"BTBD3","SH3PXD2B"
"cg17531430","cg15668468","CpG-CpG",10.7262766898341,"BIN1","VAX1"
"cg00765686","cg20532937","CpG-CpG",10.6872349724346,"NHS","FRMD4A"
"cg09929879","cg07249433","CpG-CpG",10.6700597803794,"DIP2C","INPP5A"
"cg23978242","cg27107893","CpG-CpG",10.6552655544133,"DIP2C","NR3C1"
"cg10749994","cg05556923","CpG-CpG",10.6517741571128,"DNMT3A","PDGFA"
"cg03805182","cg08304084","CpG-CpG",10.6499183240721,"ZFHX3","SALL1"
"cg06063519","cg15668468","CpG-CpG",10.6470851748354,"IGF1R","VAX1"
"cg20059012","cg00950947","CpG-CpG",10.6219735889024,"RARG","DIP2C"
"cg07645529","cg03182620","CpG-CpG",10.6198867733734,"TMTC4","DIP2C"
"cg05058069","cg15039797","CpG-CpG",10.5842247397371,"BANP","HIPK2"
"cg00999904","cg13676902","CpG-CpG",10.577662599166,"ALLC","ZMIZ1"
"cg24803059","cg03070236","CpG-CpG",10.5725583114411,"HCCA2","ADCY9"
"cg10729426","cg16001422","CpG-CpG",10.5584532171984,"ZNF549","PLEC1"
"cg21002223","cg08370787","CpG-CpG",10.5429969980541,"MFHAS1","ADRB2"
"cg08199056","cg08304084","CpG-CpG",10.5201677847265,"PAX6","SALL1"
"cg01931994","cg07891862","CpG-CpG",10.5186562619958,"FAM5B","PTK2"
"cg21049501","cg07660750","CpG-CpG",10.5132749068262,"SOX9","PAX6"
"cg21078322","cg11464571","CpG-CpG",10.5089046306852,"SGK1","GNAI1"
"cg04426802","cg25037165","CpG-CpG",10.5077141220465,"FAM53B","TEAD1"
"cg24587400","cg04545636","CpG-CpG",10.502251226345,"BIN1","CUGBP2"
"cg21049501","cg24088496","CpG-CpG",10.4846235040726,"SOX9","MAML2"
"cg19462022","cg13036352","CpG-CpG",10.4659121679964,"RASA3","KIAA1949"
"cg11827910","cg03070236","CpG-CpG",10.4539142814469,"PAX6","ADCY9"
"cg12546981","cg11918049","CpG-CpG",10.4503527692452,"TAAR6","MAP4K4"
"cg19389468","cg15668468","CpG-CpG",10.4344050404949,"HMG20A","VAX1"
"cg16937168","cg08304084","CpG-CpG",10.4279713931923,"SNED1","SALL1"
"cg07660750","cg09228833","CpG-CpG",10.3980460617075,"PAX6","ZNF217"
"cg00765686","cg22022671","CpG-CpG",10.3739202028421,"NHS","EDIL3"
"cg04468081","cg26116551","CpG-CpG",10.3529751590033,"MCF2L2","ZNF536"
"cg14105458","cg05556923","CpG-CpG",10.3256861231153,"ABCA2","PDGFA"
"cg27111053","cg08370787","CpG-CpG",10.3180577445388,"CADPS","ADRB2"
"cg27107893","cg15668468","CpG-CpG",10.3144344249272,"NR3C1","VAX1"
"cg05058069","cg19462022","CpG-CpG",10.308713792104,"BANP","RASA3"
"cg05556923","cg10087036","CpG-CpG",10.2755363641284,"PDGFA","ITPRIPL2"
"cg23978242","cg13282971","CpG-CpG",10.2456796083329,"DIP2C","AHNAK"
"cg07645529","cg04209913","CpG-CpG",10.2125216821055,"TMTC4","GDNF"
"cg13711238","cg19462022","CpG-CpG",10.2098650547879,"FAM110B","RASA3"
"cg12546981","cg00637826","CpG-CpG",10.1989831932546,"TAAR6","DUSP16"
"cg04155024","cg03070236","CpG-CpG",10.1964033162868,"PIGA","ADCY9"
"cg02969422","cg11464571","CpG-CpG",10.1859205961738,"KIAA1244","GNAI1"
"cg10729426","cg12186771","CpG-CpG",10.1647609606294,"ZNF549","MTMR7"
"cg01931994","cg00397274","CpG-CpG",10.1571338681421,"FAM5B","HDAC4"
"cg09929879","cg20981848","CpG-CpG",10.1408193611357,"DIP2C","BTBD3"
"cg09929879","cg17425584","CpG-CpG",10.0903160733866,"DIP2C","CADM1"
"cg05556923","cg06063519","CpG-CpG",10.0822493256854,"PDGFA","IGF1R"
"cg01931994","cg24004665","CpG-CpG",10.0439056139063,"FAM5B","SGMS1"
"cg05556923","cg08304084","CpG-CpG",10.0172725224285,"PDGFA","SALL1"
"cg20059012","cg26147269","CpG-CpG",10.0031434485108,"RARG","HDAC11"
"cg26244646","cg03070236","CpG-CpG",10.0022294156879,"BCAS3","ADCY9"
"cg07645529","cg26681770","CpG-CpG",9.97750664987515,"TMTC4","PMEPA1"
"cg23978242","cg00397274","CpG-CpG",9.97660566635476,"DIP2C","HDAC4"
"cg23978242","cg16001422","CpG-CpG",9.96751905771172,"DIP2C","PLEC1"
"cg17140299","cg23978242","CpG-CpG",9.96149581922625,"TXNL1","DIP2C"
"cg00305774","cg20532937","CpG-CpG",9.95987854321823,"TMEM88B","FRMD4A"
"cg15668468","cg03070236","CpG-CpG",9.93225709456192,"VAX1","ADCY9"
"cg13711238","cg24873410","CpG-CpG",9.9220048517873,"FAM110B","RPS6KA2"
"cg00999904","cg22549545","CpG-CpG",9.91642281417147,"ALLC","RPS6KA2"
"cg22234930","cg04155024","CpG-CpG",9.90178044205044,"PKM2","PIGA"
"cg02067585","cg00497472","CpG-CpG",9.90041966139007,"ATP11A","GAK"
"cg23978242","cg05099464","CpG-CpG",9.88359344838515,"DIP2C","ARHGEF12"
"cg11464571","cg21902966","CpG-CpG",9.88238694514851,"GNAI1","SATB1"
"cg08370787","cg15668468","CpG-CpG",9.87056716838372,"ADRB2","VAX1"
"cg21049501","cg19549898","CpG-CpG",9.86604687610646,"SOX9","PLEKHH1"
"cg27107893","cg13676902","CpG-CpG",9.86246800866593,"NR3C1","ZMIZ1"
"cg00497472","cg07026882","CpG-CpG",9.8534904978148,"GAK","ATP11A"
"cg00999904","cg03940437","CpG-CpG",9.84944352336352,"ALLC","CCDC21"
"cg10645314","cg17424433","CpG-CpG",9.83878228990752,"ALLC","CLCA2"
"cg20532937","cg04155024","CpG-CpG",9.83329984362388,"FRMD4A","PIGA"
"cg26696870","cg04155024","CpG-CpG",9.78797614871621,"BAIAP2","PIGA"
"cg10729426","cg19549898","CpG-CpG",9.78584191766321,"ZNF549","PLEKHH1"
"cg14501977","cg17424433","CpG-CpG",9.76895923562913,"CCDC92","CLCA2"
"cg10729426","cg06111374","CpG-CpG",9.74656786091408,"ZNF549","GRIN2B"
"cg09231673","cg25037165","CpG-CpG",9.73713004185969,"DEPDC7","TEAD1"
"cg23866687","cg20785674","CpG-CpG",9.70055048047144,"MAML2","PLEKHO1"
"cg00765686","cg25282951","CpG-CpG",9.6948898389358,"NHS","KIAA1026"
"cg23978242","cg00246969","CpG-CpG",9.64787316622273,"DIP2C","STK24"
"cg04468081","cg03621841","CpG-CpG",9.64398353784255,"MCF2L2","ZNF423"
"cg21049501","cg11257935","CpG-CpG",9.62669897204674,"SOX9","CNOT8"
"cg23866687","cg04155024","CpG-CpG",9.61185372079946,"MAML2","PIGA"
"cg23866687","cg07026882","CpG-CpG",9.60845908619225,"MAML2","ATP11A"
"cg21049501","cg00246969","CpG-CpG",9.59990214567192,"SOX9","STK24"
"cg13711238","cg10900313","CpG-CpG",9.58181543830741,"FAM110B","SH3D19"
"cg13711238","cg00397274","CpG-CpG",9.55599672640308,"FAM110B","HDAC4"
"cg24587400","cg05099464","CpG-CpG",9.55522829927934,"BIN1","ARHGEF12"
"cg13711238","cg21598067","CpG-CpG",9.53250739599947,"FAM110B","PSD3"
"cg07108579","cg25282951","CpG-CpG",9.51232014387484,"SATB1","KIAA1026"
"cg04426802","cg10378325","CpG-CpG",9.50449962425991,"FAM53B","CLCA2"
"cg14105458","cg07026882","CpG-CpG",9.50110019284356,"ABCA2","ATP11A"
"cg07645529","cg15039797","CpG-CpG",9.4953435798643,"TMTC4","HIPK2"
"cg05183646","cg05556923","CpG-CpG",9.47943888480083,"SGK1","PDGFA"
"cg05058069","cg24803059","CpG-CpG",9.44991180065827,"BANP","HCCA2"
"cg22022671","cg03070236","CpG-CpG",9.44794675959099,"EDIL3","ADCY9"
"cg00999904","cg24993990","CpG-CpG",9.41779656906408,"ALLC","CSRNP3"
"cg10729426","cg14289852","CpG-CpG",9.39607439569381,"ZNF549","PTPRN2"
"cg21049501","cg22234930","CpG-CpG",9.39501587276098,"SOX9","PKM2"
"cg22502450","cg25282951","CpG-CpG",9.39131377716776,"H1FOO","KIAA1026"
"cg23978242","cg16518165","CpG-CpG",9.38248175726109,"DIP2C","ODZ2"
"cg00765686","cg09549949","CpG-CpG",9.3496905424864,"NHS","HDAC4"
"cg12546981","cg07891862","CpG-CpG",9.31049914959055,"TAAR6","PTK2"
"cg05058069","cg20981848","CpG-CpG",9.29335861471588,"BANP","BTBD3"
"cg23978242","cg01904243","CpG-CpG",9.26837262749699,"DIP2C","C14orf43"
"cg20059012","cg06063519","CpG-CpG",9.26697984334345,"RARG","IGF1R"
"cg17425584","cg25282951","CpG-CpG",9.26493503425289,"CADM1","KIAA1026"
"cg23978242","cg01879893","CpG-CpG",9.26356223653884,"DIP2C","PON1"
"cg21049501","cg16001422","CpG-CpG",9.25882099388048,"SOX9","PLEC1"
"cg20981848","cg26244646","CpG-CpG",9.25620106701492,"BTBD3","BCAS3"
"cg21049501","cg17425584","CpG-CpG",9.25416696457125,"SOX9","CADM1"
"cg09929879","cg13676902","CpG-CpG",9.2443349425792,"DIP2C","ZMIZ1"
"cg01931994","cg01602666","CpG-CpG",9.24014851671589,"FAM5B","TMTC2"
"cg13711238","cg03182620","CpG-CpG",9.22483163414797,"FAM110B","DIP2C"
"cg11464571","cg06063519","CpG-CpG",9.2227609604917,"GNAI1","IGF1R"
"cg21049501","cg10982635","CpG-CpG",9.19630207592366,"SOX9","GALNT5"
"cg11946963","cg07026882","CpG-CpG",9.18339575752414,"NCAM1","ATP11A"
"cg09929879","cg10351284","CpG-CpG",9.17707421288651,"DIP2C","MTSS1"
"cg20059012","cg19389468","CpG-CpG",9.17565749245386,"RARG","HMG20A"
"cg06063519","cg07891862","CpG-CpG",9.1614774698368,"IGF1R","PTK2"
"cg23978242","cg14501977","CpG-CpG",9.15940991323064,"DIP2C","CCDC92"
"cg18961064","cg03940437","CpG-CpG",9.15848606194768,"CARKD","CCDC21"
"cg27107893","cg04209913","CpG-CpG",9.14846164320557,"NR3C1","GDNF"
"cg10749994","cg06728055","CpG-CpG",9.13771400197563,"DNMT3A","WWTR1"
"cg09929879","cg25282951","CpG-CpG",9.12603710737082,"DIP2C","KIAA1026"
"cg19462022","cg20532937","CpG-CpG",9.11517495466271,"RASA3","FRMD4A"
"cg10749994","cg06059360","CpG-CpG",9.1071605012484,"DNMT3A","NKTR"
"cg13711238","cg15668468","CpG-CpG",9.10621982721879,"FAM110B","VAX1"
"cg23978242","cg19462022","CpG-CpG",9.09675390462588,"DIP2C","RASA3"
"cg26696870","cg01931994","CpG-CpG",9.08978119253631,"BAIAP2","FAM5B"
"cg13711238","cg10982635","CpG-CpG",9.08054049086641,"FAM110B","GALNT5"
"cg19389468","cg00999904","CpG-CpG",9.0783285023225,"HMG20A","ALLC"
"cg10749994","cg25037165","CpG-CpG",9.0717612755718,"DNMT3A","TEAD1"
"cg02067585","cg24803059","CpG-CpG",9.05597602794677,"ATP11A","HCCA2"
"cg13711238","cg00100538","CpG-CpG",9.05321886139919,"FAM110B","WWC2"
"cg13676902","cg19027424","CpG-CpG",9.04138255283416,"ZMIZ1","SH3PXD2B"
"cg10351284","cg06728055","CpG-CpG",9.03895211438023,"MTSS1","WWTR1"
"cg00999904","cg04155024","CpG-CpG",9.03735510957072,"ALLC","PIGA"
"cg21049501","cg04545636","CpG-CpG",9.01200317573642,"SOX9","CUGBP2"
"cg24587400","cg00765686","CpG-CpG",9.00700588484398,"BIN1","NHS"
"cg10729426","cg24004665","CpG-CpG",8.94324520153742,"ZNF549","SGMS1"
"cg07645529","cg20059012","CpG-CpG",8.91881657487199,"TMTC4","RARG"
"cg10378325","cg16001422","CpG-CpG",8.91705754039217,"CLCA2","PLEC1"
"cg05556923","cg12567635","CpG-CpG",8.90824509369812,"PDGFA","SYNJ2"
"cg21049501","cg09228833","CpG-CpG",8.90234058267369,"SOX9","ZNF217"
"cg25282951","cg04155024","CpG-CpG",8.89172744631159,"KIAA1026","PIGA"
"cg21049501","cg15668468","CpG-CpG",8.88325944630204,"SOX9","VAX1"
"cg10749994","cg08826152","CpG-CpG",8.88325605598651,"DNMT3A","ADORA2B"
"cg04426802","cg00637826","CpG-CpG",8.88219089210133,"FAM53B","DUSP16"
"cg05183646","cg07660750","CpG-CpG",8.87778503192705,"SGK1","PAX6"
"cg21049501","cg19462022","CpG-CpG",8.87112355809085,"SOX9","RASA3"
"cg04102296","cg04155024","CpG-CpG",8.86105672378718,"NCAM1","PIGA"
"cg00305774","cg06111374","CpG-CpG",8.83526128455999,"TMEM88B","GRIN2B"
"cg27302645","cg01931994","CpG-CpG",8.82498635888567,"MAPKBP1","FAM5B"
"cg19462022","cg18812058","CpG-CpG",8.7847203293939,"RASA3","SAMD12"
"cg24587400","cg07645529","CpG-CpG",8.78299418025958,"BIN1","TMTC4"
"cg27107893","cg07891862","CpG-CpG",8.78034912650426,"NR3C1","PTK2"
"cg13711238","cg14289852","CpG-CpG",8.77245364631364,"FAM110B","PTPRN2"
"cg10749994","cg27107893","CpG-CpG",8.7622016466922,"DNMT3A","NR3C1"
"cg07645529","cg14794936","CpG-CpG",8.76144713228657,"TMTC4","LDB3"
"cg16083711","cg01931994","CpG-CpG",8.75526339618366,"GRIN2B","FAM5B"
"cg05556923","cg15039797","CpG-CpG",8.75224086387126,"PDGFA","HIPK2"
"cg03621841","cg00765686","CpG-CpG",8.75173978251861,"ZNF423","NHS"
"cg17425584","cg03070236","CpG-CpG",8.74317248231311,"CADM1","ADCY9"
"cg07026882","cg19027424","CpG-CpG",8.74012206749058,"ATP11A","SH3PXD2B"
"cg00765686","cg27111053","CpG-CpG",8.73785324470218,"NHS","CADPS"
"cg21049501","cg22476027","CpG-CpG",8.72631622756315,"SOX9","NR2E1"
"cg07645529","cg16929139","CpG-CpG",8.72134849231581,"TMTC4","RNF125"
"cg13711238","cg08826152","CpG-CpG",8.70833657107459,"FAM110B","ADORA2B"
"cg11918049","cg08370787","CpG-CpG",8.70209116133472,"MAP4K4","ADRB2"
"cg20059012","cg06702726","CpG-CpG",8.68886427676729,"RARG","TPMT"
"cg21002223","cg25037165","CpG-CpG",8.68032858037688,"MFHAS1","TEAD1"
"cg07891862","cg10087036","CpG-CpG",8.67229518944112,"PTK2","ITPRIPL2"
"cg17140299","cg25037165","CpG-CpG",8.66877646042142,"TXNL1","TEAD1"
"cg04155024","cg22549545","CpG-CpG",8.65210108660331,"PIGA","RPS6KA2"
"cg19961800","cg03070236","CpG-CpG",8.65191820767274,"SYT16","ADCY9"
"cg21049501","cg21004104","CpG-CpG",8.65125501996486,"SOX9","DDI2"
"cg10351284","cg20981848","CpG-CpG",8.64682972726248,"MTSS1","BTBD3"
"cg13711238","cg11740348","CpG-CpG",8.64075392135242,"FAM110B","INPP5A"
"cg13711238","cg22549545","CpG-CpG",8.63837788151782,"FAM110B","RPS6KA2"
"cg10729426","cg08583277","CpG-CpG",8.61853794430497,"ZNF549","ANKRD11"
"cg16897216","cg07891862","CpG-CpG",8.6138015290685,"HSD11B1","PTK2"
"cg00765686","cg19027424","CpG-CpG",8.60013245986195,"NHS","SH3PXD2B"
"cg06287775","cg24873410","CpG-CpG",8.58495429756305,"FOXK1","RPS6KA2"
"cg07026882","cg24873410","CpG-CpG",8.57482405353307,"ATP11A","RPS6KA2"
"cg05058069","cg15668468","CpG-CpG",8.56756786164246,"BANP","VAX1"
"cg00765686","cg19961800","CpG-CpG",8.55488421314987,"NHS","SYT16"
"cg05183646","cg21049501","CpG-CpG",8.54774810671142,"SGK1","SOX9"
"cg19462022","cg03940437","CpG-CpG",8.54715460563396,"RASA3","CCDC21"
"cg05556923","cg08826152","CpG-CpG",8.53979863026902,"PDGFA","ADORA2B"
"cg15773893","cg04155024","CpG-CpG",8.53838287518792,"DOCK10","PIGA"
"cg03621841","cg23866687","CpG-CpG",8.53760775217022,"ZNF423","MAML2"
"cg24587400","cg03437140","CpG-CpG",8.47947335144536,"BIN1","KLHDC4"
"cg20059012","cg23190164","CpG-CpG",8.47416693780249,"RARG","LGR5"
"cg23866687","cg06059360","CpG-CpG",8.46786477944528,"MAML2","NKTR"
"cg25037165","cg24803059","CpG-CpG",8.461232113472,"TEAD1","HCCA2"
"cg10749994","cg08304084","CpG-CpG",8.46071332505134,"DNMT3A","SALL1"
"cg19462022","cg08543244","CpG-CpG",8.4604079501027,"RASA3","C7orf31"
"cg00701918","cg00999904","CpG-CpG",8.44146068995775,"RPTOR","ALLC"
"cg23978242","cg27111053","CpG-CpG",8.43903058616503,"DIP2C","CADPS"
"cg07645529","cg06728055","CpG-CpG",8.43113268670552,"TMTC4","WWTR1"
"cg20981848","cg04020590","CpG-CpG",8.42840660836204,"BTBD3","GRTP1"
"cg06287775","cg26116551","CpG-CpG",8.41280907531002,"FOXK1","ZNF536"
"cg15668468","cg22549545","CpG-CpG",8.40260567457245,"VAX1","RPS6KA2"
"cg07026882","cg12567635","CpG-CpG",8.40161476103238,"ATP11A","SYNJ2"
"cg11827910","cg08370787","CpG-CpG",8.39631619179589,"PAX6","ADRB2"
"cg05556923","cg19027424","CpG-CpG",8.39559864027096,"PDGFA","SH3PXD2B"
"cg10749994","cg19961800","CpG-CpG",8.38646927852638,"DNMT3A","SYT16"
"cg23978242","cg22476027","CpG-CpG",8.38166517336261,"DIP2C","NR2E1"
"cg26681770","cg06728055","CpG-CpG",8.37867033978532,"PMEPA1","WWTR1"
"cg10729426","cg00497472","CpG-CpG",8.37796411353764,"ZNF549","GAK"
"cg26295272","cg04155024","CpG-CpG",8.37728128590412,"FLNB","PIGA"
"cg07108579","cg01931994","CpG-CpG",8.3711898839409,"SATB1","FAM5B"
"cg20059012","cg12435059","CpG-CpG",8.37091088437966,"RARG","GOLGA4"
"cg13676902","cg20532937","CpG-CpG",8.36705942843303,"ZMIZ1","FRMD4A"
"cg11464571","cg12511929","CpG-CpG",8.34628532610826,"GNAI1","LRRC43"
"cg11464571","cg14501977","CpG-CpG",8.34058102534153,"GNAI1","CCDC92"
"cg07645529","cg27111053","CpG-CpG",8.32948745744277,"TMTC4","CADPS"
"cg06063519","cg16001422","CpG-CpG",8.32707504985513,"IGF1R","PLEC1"
"cg24587400","cg19758859","CpG-CpG",8.32426796954424,"BIN1","SASH1"
"cg01931994","cg24088496","CpG-CpG",8.31279218122012,"FAM5B","MAML2"
"cg04426802","cg26681770","CpG-CpG",8.30217695897623,"FAM53B","PMEPA1"
"cg07645529","cg13282971","CpG-CpG",8.30084731596121,"TMTC4","AHNAK"
"cg04155024","cg06783058","CpG-CpG",8.29777110305118,"PIGA","PYCRL"
"cg16628188","cg06063519","CpG-CpG",8.28548884439368,"ATP11A","IGF1R"
"cg04102296","cg01931994","CpG-CpG",8.27765746478224,"NCAM1","FAM5B"
"cg23978242","cg23190164","CpG-CpG",8.27044346713558,"DIP2C","LGR5"
"cg04102296","cg03070236","CpG-CpG",8.25809430715728,"NCAM1","ADCY9"
"cg04426802","cg10749994","CpG-CpG",8.25399479600251,"FAM53B","DNMT3A"
"cg20862860","cg00765686","CpG-CpG",8.24442259528983,"TSSC1","NHS"
"cg26681770","cg14794936","CpG-CpG",8.23285260392951,"PMEPA1","LDB3"
"cg18961064","cg25282951","CpG-CpG",8.23183223937706,"CARKD","KIAA1026"
"cg09231673","cg12546981","CpG-CpG",8.22495211631633,"DEPDC7","TAAR6"
"cg13711238","cg00246969","CpG-CpG",8.2108247560953,"FAM110B","STK24"
"cg13711238","cg13939297","CpG-CpG",8.20856260662258,"FAM110B","HCFC2"
"cg06287775","cg05556923","CpG-CpG",8.20402093315932,"FOXK1","PDGFA"
"cg20059012","cg05598246","CpG-CpG",8.20136744038181,"RARG","MOG"
"cg02067585","cg20532937","CpG-CpG",8.19763257008492,"ATP11A","FRMD4A"
"cg21049501","cg19961800","CpG-CpG",8.19449765715557,"SOX9","SYT16"
"cg16937168","cg07891862","CpG-CpG",8.19244823332716,"SNED1","PTK2"
"cg07645529","cg09231673","CpG-CpG",8.18664955686473,"TMTC4","DEPDC7"
"cg20059012","cg00637826","CpG-CpG",8.17470972383955,"RARG","DUSP16"
"cg27107893","cg01879893","CpG-CpG",8.14700728349905,"NR3C1","PON1"
"cg04102296","cg27107893","CpG-CpG",8.13082106401882,"NCAM1","NR3C1"
"cg20059012","cg26116551","CpG-CpG",8.12306096454539,"RARG","ZNF536"
"cg07645529","cg19027424","CpG-CpG",8.12142001943494,"TMTC4","SH3PXD2B"
"cg09929879","cg21049501","CpG-CpG",8.12105625074496,"DIP2C","SOX9"
"cg02067585","cg15039797","CpG-CpG",8.11562818028441,"ATP11A","HIPK2"
"cg13711238","cg16819392","CpG-CpG",8.08949852240139,"FAM110B","ARMC3"
"cg13711238","cg01879893","CpG-CpG",8.07191774514879,"FAM110B","PON1"
"cg04468081","cg07108579","CpG-CpG",8.04988350582507,"MCF2L2","SATB1"
"cg18961064","cg10378325","CpG-CpG",8.04928852259783,"CARKD","CLCA2"
"cg08304084","cg21114429","CpG-CpG",8.04762015238999,"SALL1","C14orf138"
"cg05099464","cg15668468","CpG-CpG",8.04191937264815,"ARHGEF12","VAX1"
"cg09929879","cg18395354","CpG-CpG",8.02501730509207,"DIP2C","SDK1"
"cg21049501","cg23866687","CpG-CpG",8.02360771760587,"SOX9","MAML2"
"cg06063519","cg08826152","CpG-CpG",8.01834043468414,"IGF1R","ADORA2B"
"cg07645529","cg10645314","CpG-CpG",8.01118685160454,"TMTC4","ALLC"
"cg21049501","cg24301250","CpG-CpG",7.99791515329277,"SOX9","KIRREL3"
"cg00765686","cg25037165","CpG-CpG",7.98693959703746,"NHS","TEAD1"
"cg09929879","cg01784548","CpG-CpG",7.98505134070272,"DIP2C","RAC1"
"cg24803059","cg10378325","CpG-CpG",7.98139670339297,"HCCA2","CLCA2"
"cg11464571","cg12567635","CpG-CpG",7.96992839980686,"GNAI1","SYNJ2"
"cg21049501","cg26244646","CpG-CpG",7.96548690369651,"SOX9","BCAS3"
"cg06063519","cg21902966","CpG-CpG",7.95834420242702,"IGF1R","SATB1"
"cg21002223","cg25282951","CpG-CpG",7.95333581106222,"MFHAS1","KIAA1026"
"cg07645529","cg12546981","CpG-CpG",7.94216890874966,"TMTC4","TAAR6"
"cg04468081","cg23815312","CpG-CpG",7.93766040675534,"MCF2L2","ARHGAP22"
"cg23978242","cg17424433","CpG-CpG",7.93029861802494,"DIP2C","CLCA2"
"cg20059012","cg24301250","CpG-CpG",7.92626647770599,"RARG","KIRREL3"
"cg05556923","cg04545636","CpG-CpG",7.92566882354518,"PDGFA","CUGBP2"
"cg13711238","cg18812058","CpG-CpG",7.92244482596234,"FAM110B","SAMD12"
"cg10645314","cg18961064","CpG-CpG",7.92123777573187,"ALLC","CARKD"
"cg21049501","cg12813797","CpG-CpG",7.92034199129709,"SOX9","TAAR6"
"cg03472898","cg15668468","CpG-CpG",7.90962771093341,"C14orf23","VAX1"
