"Source","Target","Type","Weight"
"cg02238834","129881","CpG-Gene",6.09861555388861
"cg26389285","129881","CpG-Gene",8.05061821508778
"cg03620587","129881","CpG-Gene",5.0452623158688
"cg06735913","129881","CpG-Gene",3.30924834888277
"cg04085767","129881","CpG-Gene",5.20166009538044
"cg10581898","129881","CpG-Gene",4.86526679465615
"cg17936229","129881","CpG-Gene",5.88681039463578
"cg00218469","129881","CpG-Gene",3.80634417799704
"cg17797848","129881","CpG-Gene",6.51295306661947
"cg07004957","129881","CpG-Gene",4.16963558398595
"cg08341278","129881","CpG-Gene",6.20748517061189
"cg13917614","129881","CpG-Gene",4.73390068688812
"cg15253741","129881","CpG-Gene",5.68069525167601
"cg02444715","129881","CpG-Gene",6.38952118425079
"cg23551841","129881","CpG-Gene",4.88065586997615
"cg23172565","129881","CpG-Gene",6.97827902165973
"cg11139109","129881","CpG-Gene",5.03794758839203
"cg22027151","129881","CpG-Gene",6.73589464047564
"cg04794159","129881","CpG-Gene",5.51354561197495
"cg22658419","129881","CpG-Gene",5.33523270364735
"cg01046865","129881","CpG-Gene",5.2976303316979
"cg26244646","129881","CpG-Gene",5.45520610722589
"cg23293746","129881","CpG-Gene",4.07661660928043
"cg17651173","129881","CpG-Gene",7.80756021426527
"cg21321661","129881","CpG-Gene",2.73207141853931
"cg04256248","129881","CpG-Gene",5.79034853922469
"cg05332914","129881","CpG-Gene",6.61511270752546
"cg22251524","129881","CpG-Gene",5.77544913808745
"cg24641646","129881","CpG-Gene",5.61739691638269
"cg03031009","129881","CpG-Gene",4.76296145484736
"cg21606707","129881","CpG-Gene",6.46452691696006
"cg16978150","129881","CpG-Gene",5.77056174152952
"cg16230121","129881","CpG-Gene",5.47280323418655
"cg22779651","129881","CpG-Gene",6.94430707766261
"cg18109011","129881","CpG-Gene",4.91444671473314
"cg02442222","129881","CpG-Gene",5.82955345540546
"cg22763040","129881","CpG-Gene",4.9018831456833
"cg21617644","129881","CpG-Gene",5.37498361175599
"cg15217684","129881","CpG-Gene",6.53799743721939
"cg16412148","129881","CpG-Gene",5.7609735986306
"cg07563611","129881","CpG-Gene",5.82440905475627
"cg22908413","129881","CpG-Gene",5.6709894227275
"cg12505757","129881","CpG-Gene",0.918010770998143
"cg10176722","129881","CpG-Gene",6.24412477061901
"cg18278736","129881","CpG-Gene",5.31472893904045
"cg22449099","129881","CpG-Gene",4.11038630520747
"cg08017851","129881","CpG-Gene",4.01968523844976
"cg05241973","129881","CpG-Gene",6.19971404411418
"cg03301165","129881","CpG-Gene",5.35724846950037
"cg14114546","129881","CpG-Gene",3.61905784844418
"cg23173687","129881","CpG-Gene",6.50857960494288
"cg02520399","129881","CpG-Gene",4.47913688284604
"cg25466169","129881","CpG-Gene",4.72964151577318
"cg02976109","129881","CpG-Gene",4.57924093823764
"cg22777490","129881","CpG-Gene",5.53742508296058
"cg25037165","129881","CpG-Gene",6.60572169404228
"cg20084795","129881","CpG-Gene",4.63039770624793
"cg11333925","129881","CpG-Gene",4.54589589748504
"cg22550869","129881","CpG-Gene",3.6678407528611
"cg01761970","129881","CpG-Gene",7.16925184566885
"cg26268085","129881","CpG-Gene",4.80302622938778
"cg13487666","129881","CpG-Gene",4.08004453704127
"cg18745725","129881","CpG-Gene",4.96865250540623
"cg07873247","129881","CpG-Gene",5.47015834260962
"cg23317287","129881","CpG-Gene",5.77937693503845
"cg04013758","129881","CpG-Gene",5.69798554502054
"cg10668814","129881","CpG-Gene",6.28427790119809
"cg10539122","80217","CpG-Gene",4.9830021286262
"cg20785674","80217","CpG-Gene",4.53631994546505
"cg25610281","80217","CpG-Gene",3.4184919992446
"cg09396490","80217","CpG-Gene",4.2310414021995
"cg03826704","80217","CpG-Gene",5.98783330898343
"cg25883013","80217","CpG-Gene",4.36745101906154
"cg02473847","80217","CpG-Gene",3.58594409560093
"cg18361915","80217","CpG-Gene",5.51117849548395
"cg10277551","80217","CpG-Gene",5.09170223214344
"cg02628016","80217","CpG-Gene",5.12660401210787
"cg03819192","80217","CpG-Gene",4.95678966414881
"cg11523221","80217","CpG-Gene",4.80929791740759
"cg21951877","80217","CpG-Gene",5.20654800338809
"cg00452133","80217","CpG-Gene",5.86374798288324
"cg05180627","80217","CpG-Gene",5.61080361336274
"cg15844989","80217","CpG-Gene",4.07953016165481
"cg22892043","80217","CpG-Gene",4.8525186859747
"cg20005074","80217","CpG-Gene",4.6392471364551
"cg12472351","80217","CpG-Gene",5.23891167096561
"cg17158651","80217","CpG-Gene",4.10612242901641
"cg12873454","80217","CpG-Gene",4.66798005107221
"cg20820874","80217","CpG-Gene",4.8782345630041
"cg07552130","80217","CpG-Gene",4.17840347187983
"cg10056280","80217","CpG-Gene",4.88432207274793
"cg13096626","80217","CpG-Gene",4.89559415397238
"cg22846423","80217","CpG-Gene",4.59137786695666
"cg27178952","80217","CpG-Gene",5.62550881215138
"cg24409205","80217","CpG-Gene",5.08933465098865
"cg26734669","80217","CpG-Gene",4.85308875685027
"cg04426802","80217","CpG-Gene",5.24818766329352
"cg13169132","80217","CpG-Gene",5.19434309588373
"cg17101530","80217","CpG-Gene",4.88489609616291
"cg07989312","80217","CpG-Gene",5.43744886241784
"cg02238834","80217","CpG-Gene",6.0739109993812
"cg26389285","80217","CpG-Gene",6.61747211550472
"cg03620587","80217","CpG-Gene",4.59979740150675
"cg06735913","80217","CpG-Gene",3.37238872897873
"cg04085767","80217","CpG-Gene",4.86576795561307
"cg10581898","80217","CpG-Gene",5.05851522612375
"cg17936229","80217","CpG-Gene",4.88962867165461
"cg00218469","80217","CpG-Gene",3.07098181397268
"cg17797848","80217","CpG-Gene",5.72873994934013
"cg07004957","80217","CpG-Gene",4.11818270035051
"cg08341278","80217","CpG-Gene",5.84236192622048
"cg13917614","80217","CpG-Gene",4.43487884457052
"cg15253741","80217","CpG-Gene",5.46039886085775
"cg02444715","80217","CpG-Gene",5.9843948109009
"cg23551841","80217","CpG-Gene",4.59982180432801
"cg23172565","80217","CpG-Gene",5.89567505473622
"cg11139109","80217","CpG-Gene",4.65390096579059
"cg22027151","80217","CpG-Gene",5.52576944285682
"cg04794159","80217","CpG-Gene",4.99930544119051
"cg22658419","80217","CpG-Gene",4.39219438549603
"cg01046865","80217","CpG-Gene",4.61291384293758
"cg26244646","80217","CpG-Gene",5.16471731875773
"cg23293746","80217","CpG-Gene",3.50898638005804
"cg17651173","80217","CpG-Gene",7.625077282196
"cg21321661","80217","CpG-Gene",3.20122044941074
"cg04256248","80217","CpG-Gene",5.87088331947445
"cg05332914","80217","CpG-Gene",6.02266468526601
"cg22251524","80217","CpG-Gene",5.40742703205901
"cg24641646","80217","CpG-Gene",5.06457008965447
"cg03031009","80217","CpG-Gene",4.72705978165613
"cg21606707","80217","CpG-Gene",5.93359030515091
"cg16978150","80217","CpG-Gene",5.50758720674804
"cg16230121","80217","CpG-Gene",4.94813672502849
"cg22779651","80217","CpG-Gene",5.71254556765518
"cg18109011","80217","CpG-Gene",4.29755730616091
"cg02442222","80217","CpG-Gene",5.18233072543662
"cg22763040","80217","CpG-Gene",4.15819970504162
"cg21617644","80217","CpG-Gene",5.09539735214268
"cg15217684","80217","CpG-Gene",6.17738872730605
"cg16412148","80217","CpG-Gene",4.90127522209348
"cg07563611","80217","CpG-Gene",5.03913175007457
"cg22908413","80217","CpG-Gene",5.34560513220586
"cg12505757","80217","CpG-Gene",0.969963851001698
"cg10176722","80217","CpG-Gene",5.34377509823423
"cg18278736","80217","CpG-Gene",5.02718189440804
"cg22449099","80217","CpG-Gene",3.93240974145597
"cg08017851","80217","CpG-Gene",3.92137811510925
"cg05241973","80217","CpG-Gene",6.34888437750581
"cg03301165","80217","CpG-Gene",5.28194479029106
"cg14114546","80217","CpG-Gene",3.69925995618125
"cg23173687","80217","CpG-Gene",6.1363132091445
"cg02520399","80217","CpG-Gene",3.97412057183538
"cg25466169","80217","CpG-Gene",4.18450883743711
"cg02976109","80217","CpG-Gene",4.20625196106467
"cg22777490","80217","CpG-Gene",4.9661944354475
"cg25037165","80217","CpG-Gene",6.31517734375092
"cg20084795","80217","CpG-Gene",4.09010289365351
"cg11333925","80217","CpG-Gene",4.05851421929498
"cg22550869","80217","CpG-Gene",4.09720090833051
"cg01761970","80217","CpG-Gene",7.06362186809707
"cg26268085","80217","CpG-Gene",4.2834276467709
"cg13487666","80217","CpG-Gene",4.24966786493579
"cg18745725","80217","CpG-Gene",4.56976389234571
"cg07873247","80217","CpG-Gene",4.72321082177612
"cg23317287","80217","CpG-Gene",5.37482777797209
"cg04013758","80217","CpG-Gene",5.43091979051787
"cg10668814","80217","CpG-Gene",5.84535799032722
"cg10539122","164284","CpG-Gene",2.72686871477723
"cg20785674","164284","CpG-Gene",2.1404923687058
"cg25610281","164284","CpG-Gene",2.53361127557015
"cg09396490","164284","CpG-Gene",2.20325595994319
"cg03826704","164284","CpG-Gene",2.54507405455994
"cg25883013","164284","CpG-Gene",1.93261196845735
"cg02473847","164284","CpG-Gene",2.65691953699284
"cg18361915","164284","CpG-Gene",2.53993766263228
"cg10277551","164284","CpG-Gene",2.27231995232752
"cg02628016","164284","CpG-Gene",2.89651427165199
"cg03819192","164284","CpG-Gene",2.47557545574297
"cg11523221","164284","CpG-Gene",2.2897920306521
"cg21951877","164284","CpG-Gene",2.34797610746364
"cg00452133","164284","CpG-Gene",2.26815134852275
"cg05180627","164284","CpG-Gene",2.68582117683159
"cg15844989","164284","CpG-Gene",2.63893908303331
"cg22892043","164284","CpG-Gene",1.94514555488299
"cg20005074","164284","CpG-Gene",2.64798937193418
"cg12472351","164284","CpG-Gene",2.44270016342924
"cg17158651","164284","CpG-Gene",1.42097967462828
"cg12873454","164284","CpG-Gene",2.08078050934206
"cg20820874","164284","CpG-Gene",2.18081961119839
"cg07552130","164284","CpG-Gene",2.08048888008291
"cg10056280","164284","CpG-Gene",2.24111835177963
"cg13096626","164284","CpG-Gene",2.30200528807243
"cg22846423","164284","CpG-Gene",2.18791116929193
"cg27178952","164284","CpG-Gene",2.64416125839935
"cg24409205","164284","CpG-Gene",2.16885076887026
"cg26734669","164284","CpG-Gene",2.2756450067496
"cg04426802","164284","CpG-Gene",2.3663568377024
"cg13169132","164284","CpG-Gene",1.97167008173529
"cg17101530","164284","CpG-Gene",2.32842767644825
"cg07989312","164284","CpG-Gene",2.89334807557933
"cg02238834","164284","CpG-Gene",2.84197160784618
"cg26389285","164284","CpG-Gene",2.4238467640154
"cg03620587","164284","CpG-Gene",2.52464952990229
"cg06735913","164284","CpG-Gene",1.96296083877348
"cg04085767","164284","CpG-Gene",2.20935388351888
"cg10581898","164284","CpG-Gene",2.32175774218763
"cg17936229","164284","CpG-Gene",2.4145211648522
"cg00218469","164284","CpG-Gene",2.19660482280925
"cg17797848","164284","CpG-Gene",2.37876093608658
"cg07004957","164284","CpG-Gene",1.80743380010437
"cg08341278","164284","CpG-Gene",2.30652452363821
"cg13917614","164284","CpG-Gene",1.97697138393898
"cg15253741","164284","CpG-Gene",2.20633763904473
"cg02444715","164284","CpG-Gene",2.61146867320698
"cg23551841","164284","CpG-Gene",2.21968235466435
"cg23172565","164284","CpG-Gene",2.42307918162356
"cg11139109","164284","CpG-Gene",2.39822857971494
"cg22027151","164284","CpG-Gene",2.31091854711877
"cg04794159","164284","CpG-Gene",2.21509204264209
"cg22658419","164284","CpG-Gene",2.20405475935239
"cg01046865","164284","CpG-Gene",2.27813053121967
"cg26244646","164284","CpG-Gene",2.81253501840953
"cg23293746","164284","CpG-Gene",2.11747321427851
"cg17651173","164284","CpG-Gene",2.59602348049454
"cg21321661","164284","CpG-Gene",1.37502384710852
"cg04256248","164284","CpG-Gene",2.11805741631021
"cg05332914","164284","CpG-Gene",2.57044674240253
"cg22251524","164284","CpG-Gene",2.45183550319632
"cg24641646","164284","CpG-Gene",2.29636519522247
"cg03031009","164284","CpG-Gene",1.87891761367983
"cg21606707","164284","CpG-Gene",2.6462246308997
"cg16978150","164284","CpG-Gene",2.51753756162823
"cg16230121","164284","CpG-Gene",2.66977040086195
"cg22779651","164284","CpG-Gene",2.46831350994907
"cg18109011","164284","CpG-Gene",2.28178102721295
"cg02442222","164284","CpG-Gene",2.32843931158338
"cg22763040","164284","CpG-Gene",2.00577582472678
"cg21617644","164284","CpG-Gene",2.54777968325974
"cg15217684","164284","CpG-Gene",2.14088546509135
"cg16412148","164284","CpG-Gene",2.55909158847922
"cg07563611","164284","CpG-Gene",3.04211841997384
"cg22908413","164284","CpG-Gene",2.39226898796309
"cg12505757","164284","CpG-Gene",1.00719322402825
"cg10176722","164284","CpG-Gene",2.81949949780387
"cg18278736","164284","CpG-Gene",2.43686900612497
"cg22449099","164284","CpG-Gene",2.29699592585894
"cg08017851","164284","CpG-Gene",1.9576836299917
"cg05241973","164284","CpG-Gene",2.73692463964984
"cg03301165","164284","CpG-Gene",2.79441555758194
"cg14114546","164284","CpG-Gene",1.30019577625295
"cg23173687","164284","CpG-Gene",2.59229978392858
"cg02520399","164284","CpG-Gene",2.4978852156646
"cg25466169","164284","CpG-Gene",2.84469020664739
"cg02976109","164284","CpG-Gene",2.24642899271488
"cg22777490","164284","CpG-Gene",2.56079735987016
"cg25037165","164284","CpG-Gene",1.98789979104445
"cg20084795","164284","CpG-Gene",2.0990119641387
"cg11333925","164284","CpG-Gene",2.30342824255971
"cg22550869","164284","CpG-Gene",1.85608951766768
"cg01761970","164284","CpG-Gene",2.6368124217551
"cg26268085","164284","CpG-Gene",2.2057596871596
"cg13487666","164284","CpG-Gene",1.70489498286307
"cg18745725","164284","CpG-Gene",2.32216790205327
"cg07873247","164284","CpG-Gene",2.24981175583565
"cg23317287","164284","CpG-Gene",2.66860882938946
"cg04013758","164284","CpG-Gene",2.3435101325545
"cg10668814","164284","CpG-Gene",2.0002066657154
"cg10539122","8701","CpG-Gene",4.47808777044778
"cg20785674","8701","CpG-Gene",4.83037039732117
"cg25610281","8701","CpG-Gene",4.3709845503251
"cg09396490","8701","CpG-Gene",4.57197807503912
"cg03826704","8701","CpG-Gene",5.15310434272242
"cg25883013","8701","CpG-Gene",3.78799360822469
"cg02473847","8701","CpG-Gene",3.72461931149758
"cg18361915","8701","CpG-Gene",5.1659943400113
"cg10277551","8701","CpG-Gene",5.34999971416519
"cg02628016","8701","CpG-Gene",5.20660375649429
"cg03819192","8701","CpG-Gene",5.55692257188995
"cg11523221","8701","CpG-Gene",5.29193296181904
"cg21951877","8701","CpG-Gene",5.69891593601323
"cg00452133","8701","CpG-Gene",5.45478994935238
"cg05180627","8701","CpG-Gene",5.32895777612341
"cg15844989","8701","CpG-Gene",4.6463514921056
"cg22892043","8701","CpG-Gene",5.17173802018441
"cg20005074","8701","CpG-Gene",4.81786366373173
"cg12472351","8701","CpG-Gene",5.16460437062122
"cg17158651","8701","CpG-Gene",3.5421327695578
"cg12873454","8701","CpG-Gene",4.81657077564239
"cg20820874","8701","CpG-Gene",5.02709443646057
"cg07552130","8701","CpG-Gene",4.34710031044082
"cg10056280","8701","CpG-Gene",4.87721198655362
"cg13096626","8701","CpG-Gene",5.1298406777576
"cg22846423","8701","CpG-Gene",4.6699781895592
"cg27178952","8701","CpG-Gene",5.56942809801723
"cg24409205","8701","CpG-Gene",4.59359403887915
"cg26734669","8701","CpG-Gene",4.58419543855303
"cg04426802","8701","CpG-Gene",5.4556127864651
"cg13169132","8701","CpG-Gene",3.93389118642434
"cg17101530","8701","CpG-Gene",5.56236780266634
"cg07989312","8701","CpG-Gene",5.3622682864839
"cg02238834","8701","CpG-Gene",5.16442201350507
"cg26389285","8701","CpG-Gene",6.53212194932113
"cg03620587","8701","CpG-Gene",4.95540038487634
"cg06735913","8701","CpG-Gene",2.80816542251956
"cg04085767","8701","CpG-Gene",5.15496893139963
"cg10581898","8701","CpG-Gene",4.91574028641391
"cg17936229","8701","CpG-Gene",5.44803232756977
"cg00218469","8701","CpG-Gene",3.58919949844986
"cg17797848","8701","CpG-Gene",5.30742054124095
"cg07004957","8701","CpG-Gene",3.86884464968403
"cg08341278","8701","CpG-Gene",5.52589749696414
"cg13917614","8701","CpG-Gene",3.90280016429748
"cg15253741","8701","CpG-Gene",4.88119976840787
"cg02444715","8701","CpG-Gene",5.36382281295669
"cg23551841","8701","CpG-Gene",4.72773064816675
"cg23172565","8701","CpG-Gene",5.96310873287977
"cg11139109","8701","CpG-Gene",4.54130625062762
"cg22027151","8701","CpG-Gene",5.689167515008
"cg04794159","8701","CpG-Gene",4.92421092502954
"cg22658419","8701","CpG-Gene",4.79303143635198
"cg01046865","8701","CpG-Gene",5.01943505704654
"cg26244646","8701","CpG-Gene",5.0892607701318
"cg23293746","8701","CpG-Gene",3.09616693257454
"cg17651173","8701","CpG-Gene",4.89471126251862
"cg21321661","8701","CpG-Gene",2.82890552091835
"cg04256248","8701","CpG-Gene",6.2337255483256
"cg05332914","8701","CpG-Gene",5.6921325617047
"cg22251524","8701","CpG-Gene",5.36335094099204
"cg24641646","8701","CpG-Gene",5.29838382429583
"cg03031009","8701","CpG-Gene",4.69059196643355
"cg21606707","8701","CpG-Gene",6.21662713507364
"cg16978150","8701","CpG-Gene",5.50380825956134
"cg16230121","8701","CpG-Gene",4.92822723384403
"cg22779651","8701","CpG-Gene",5.49588566173868
"cg18109011","8701","CpG-Gene",5.19346865191425
"cg02442222","8701","CpG-Gene",4.91324602126523
"cg22763040","8701","CpG-Gene",4.48151612900906
"cg21617644","8701","CpG-Gene",4.29677932710764
"cg15217684","8701","CpG-Gene",5.78985443397451
"cg16412148","8701","CpG-Gene",5.11965053702033
"cg07563611","8701","CpG-Gene",6.52921220266152
"cg22908413","8701","CpG-Gene",4.85794481864103
"cg12505757","8701","CpG-Gene",1.14511606782122
"cg10176722","8701","CpG-Gene",5.68212728196501
"cg18278736","8701","CpG-Gene",4.81552808216985
"cg22449099","8701","CpG-Gene",3.80089260430287
"cg08017851","8701","CpG-Gene",4.22151112285054
"cg05241973","8701","CpG-Gene",5.15874712251557
"cg03301165","8701","CpG-Gene",6.19140754942301
"cg14114546","8701","CpG-Gene",4.03942634490147
"cg23173687","8701","CpG-Gene",5.54979111376645
"cg02520399","8701","CpG-Gene",4.70402627338191
"cg25466169","8701","CpG-Gene",5.06210129704165
"cg02976109","8701","CpG-Gene",4.45722361769484
"cg22777490","8701","CpG-Gene",5.40214977074611
"cg25037165","8701","CpG-Gene",4.83381822668211
"cg20084795","8701","CpG-Gene",5.36819329086465
"cg11333925","8701","CpG-Gene",4.44122572679392
"cg22550869","8701","CpG-Gene",3.89062162080607
