"","logFC","pval","padj"
"cg05046525",-0.216718730888889,0.150803871911828,0.0173520587431895
"cg26767387",0.093347878,0.547024907297144,0.0173520587431895
"cg10690713",-0.0038095211111111,0.980504245658502,0.0173520587431895
"cg08798147",-0.00803195555555558,0.958903449872531,0.0173520587431895
"cg15384624",-0.00737313777777782,0.962253466414503,0.0173520587431895
"cg13972557",6.65011111110614e-05,0.99965929320433,0.0173520587431895
"cg23733925",0.00665439999999995,0.965916654669184,0.0173520587431895
"cg01436125",0.00718843333333341,0.963131934316905,0.0173520587431895
"cg18649228",0.00180375666666666,0.990742643128731,0.0173520587431895
"cg00028598",-0.218620106,0.145597452986601,0.0173520587431895
"cg21388339",-0.0200839444444444,0.897038597600964,0.0173520587431895
"cg19787013",-0.0778907308888889,0.614402664905851,0.0173520587431895
"cg22627029",-0.0134493911111111,0.930942160638133,0.0173520587431895
"cg00366190",-0.0572417755555555,0.711559619317716,0.0173520587431895
"cg03978648",0.0037977211111111,0.98046662223753,0.0173520587431895
"cg06035839",0.000992184444444461,0.99489629519734,0.0173520587431895
"cg17573813",-0.00599814444444444,0.969149963731715,0.0173520587431895
"cg03531388",0.00177566444444444,0.99086480599175,0.0173520587431895
"cg00269440",-0.0301291222222223,0.845840085124617,0.0173520587431895
"cg02772171",0.00691338666666663,0.964420260970466,0.0173520587431895
"cg06316104",0.0189664811111112,0.902565443776012,0.0173520587431895
"cg21692389",0.00653340333333333,0.966364321596851,0.0173520587431895
"cg24534774",-0.00567566666666675,0.970775356882002,0.0173520587431895
"cg17018422",0.00152356333333331,0.99215013299054,0.0173520587431895
"cg19405842",-0.00532384777777778,0.972552241303339,0.0173520587431895
"cg02711190",-0.000530970999999991,0.997260627770139,0.0173520587431895
"cg00332268",0.00232646222222233,0.987992114819852,0.0173520587431895
"cg25013753",0.00486557888888883,0.97488291234619,0.0173520587431895
"cg07889355",-0.0510819522222222,0.740452500271175,0.0173520587431895
"cg23549329",0.00519545888888884,0.973162079340396,0.0173520587431895
"cg11418607",0.00673405222222223,0.965206475519779,0.0173520587431895
"rs1520670",0.01179951,0.939063596221272,0.0173520587431895
"rs6471533",0.000370010000000032,0.998087079597148,0.0173520587431895
"cg22996768",-0.00955679322222222,0.95059393253138,0.0173520587431895
"cg27331225",-0.215011231111111,0.14948676365039,0.0173520587431895
"cg00456343",-0.0105952666666667,0.945218184125928,0.0173520587431895
"cg10117599",-0.00129997111111113,0.993273263912026,0.0173520587431895
"cg12534199",0.00227288111111112,0.988237062893135,0.0173520587431895
"cg13371681",-0.00357047777777775,0.981521720295308,0.0173520587431895
"cg03013609",0.00826049555555552,0.957261006233365,0.0173520587431895
"cg23333490",-0.00853694444444442,0.955830289522985,0.0173520587431895
"cg16536985",-0.00353884666666665,0.981674975218487,0.0173520587431895
"cg06837403",-0.0218637688888889,0.887109925368469,0.0173520587431895
"cg19274180",0.0194312633333333,0.899595004396796,0.0173520587431895
"cg02856402",-0.0140676111111111,0.927225090918628,0.0173520587431895
"cg25465065",-0.00423610777777778,0.97805745598568,0.0173520587431895
"cg00730761",-0.00843025222222221,0.956345120344095,0.0173520587431895
"cg08415053",0.001019717,0.994713928600392,0.0173520587431895
"cg11019305",-0.020891,0.891992544546518,0.0173520587431895
"cg13130271",-0.00280255955555553,0.985469659845708,0.0173520587431895
"cg14170504",0.0869952304444444,0.569591732761916,0.0173520587431895
"cg10832239",-0.0154718888888888,0.919799964338057,0.0173520587431895
"cg14331362",0.0568640444444445,0.71076570942546,0.0173520587431895
"rs951295",0.000626950000000015,0.996745046472245,0.0173520587431895
"cg07022025",-0.0279124966666666,0.855790172938238,0.0173520587431895
"cg02491969",0.0290389422222222,0.84997267901942,0.0173520587431895
"cg00445548",0.213943388111111,0.149784092470365,0.0173520587431895
"cg05476522",-0.00250658444444446,0.98697300354264,0.0173520587431895
"cg15138289",0.0277921655555556,0.856254027971089,0.0173520587431895
"cg22179510",-0.216763116666667,0.14372143583533,0.0173520587431895
"cg00293269",0.0004578288888889,0.997619007192209,0.0173520587431895
"cg20189467",0.157276153888889,0.296800922025448,0.0173520587431895
"rs11034952",0.00625414111111111,0.967477975440247,0.0173520587431895
"cg11430599",-0.0208905444444445,0.891602853441594,0.0173520587431895
"cg05416337",-0.0140735000000001,0.926798598850607,0.0173520587431895
"rs2857639",-0.0014189722222222,0.992609992976512,0.0173520587431895
"cg05001007",-0.0442785966666667,0.772260569182254,0.0173520587431895
"cg14502545",-0.0520387288888889,0.733583073274177,0.0173520587431895
"cg08243259",-0.0242376455555556,0.874221046120433,0.0173520587431895
"cg23715938",0.0130351166666667,0.932174098351535,0.0173520587431895
"cg13739190",0.0135688155555556,0.929389887838687,0.0173520587431895
"cg02006792",0.00448201000000004,0.976645953776556,0.0173520587431895
"cg18266588",0.000776942222222243,0.995947597364681,0.0173520587431895
"cg23854988",0.0383444766666667,0.801834940083597,0.0173520587431895
"cg05455372",0.00704399111111109,0.963254177883736,0.0173520587431895
"cg08138245",-0.00827272000000001,0.956848949173918,0.0173520587431895
"cg16792234",0.0204602366666666,0.893467144238439,0.0173520587431895
"cg08717807",-0.00356613111111115,0.9813804193774,0.0173520587431895
"cg02100397",-0.00354490888888892,0.981490285763751,0.0173520587431895
"cg22077592",0.00660824444444441,0.965493994692754,0.0173520587431895
"cg15365500",0.0126738566666666,0.933855944586592,0.0173520587431895
"cg04605872",0.00627217777777778,0.967216769460109,0.0173520587431895
"cg11091790",0.000661538888888868,0.996540467241133,0.0173520587431895
"cg09134165",0.053672547,0.724418593395078,0.0173520587431895
"cg01236565",0.00342953888888886,0.982055060568661,0.0173520587431895
"cg23052585",-0.00573053888888886,0.970017119943156,0.0173520587431895
"cg09578729",-0.0291151444444444,0.84845338553182,0.0173520587431895
"cg13522370",-0.00631856666666664,0.966934673933303,0.0173520587431895
"cg26038514",-0.0202458455555555,0.894302555074656,0.0173520587431895
"cg09916840",-0.00265694888888887,0.986091873818437,0.0173520587431895
"cg14293999",-0.0155440777777778,0.918717833480226,0.0173520587431895
"cg26505478",-0.00817415999999999,0.957190684433508,0.0173520587431895
"cg17965552",0.00155942888888883,0.991829518406625,0.0173520587431895
"cg27586797",-0.0121450733333334,0.936424907241866,0.0173520587431895
"cg23383154",0.0258994,0.864860471387075,0.0173520587431895
"cg03600007",-0.0154648122222222,0.919059198347623,0.0173520587431895
"cg17174466",-0.0153223888888889,0.919779625514051,0.0173520587431895
"cg19780831",-0.00326960055555547,0.982854666339821,0.0173520587431895
"cg09403466",-0.0571377855555555,0.706519239634574,0.0173520587431895
"cg04327181",0.00124288555555557,0.993478509677503,0.0173520587431895
"cg02464073",0.0035430844444444,0.981389403838834,0.0173520587431895
"cg07796016",-0.000540528888888892,0.997160474665621,0.0173520587431895
"cg11787544",-0.121551366666667,0.418516397450096,0.0173520587431895
"cg17251658",-0.0030469311111111,0.983986458028873,0.0173520587431895
"cg23936477",-0.00443963222222221,0.976663685037087,0.0173520587431895
"cg11251367",-0.0026517233333333,0.986057431845996,0.0173520587431895
"rs715359",0.00321494444444448,0.983083701516666,0.0173520587431895
"cg01683654",0.00709368666666665,0.96267629426024,0.0173520587431895
"cg25994476",-0.00287234,0.984879592038375,0.0173520587431895
"cg17653352",-0.0237951888888889,0.875143324547555,0.0173520587431895
"cg21130926",-0.0017457666666667,0.990802714081064,0.0173520587431895
"cg11784298",0.00588693333333334,0.968987945849668,0.0173520587431895
"cg07465457",-0.00305589333333334,0.983898452697326,0.0173520587431895
"cg01600516",0.0323920222222223,0.830417727615962,0.0173520587431895
"cg27467876",-0.00744450333333335,0.960726181756407,0.0173520587431895
"cg25046571",-0.00669210111111107,0.964681170366035,0.0173520587431895
"cg04036196",-0.00856854055555556,0.954776000439997,0.0173520587431895
"cg11331837",-0.00316459666666669,0.983283748204617,0.0173520587431895
"cg06624143",-0.00199565333333329,0.989456266781457,0.0173520587431895
"cg05257947",0.0173309366666666,0.908596514157031,0.0173520587431895
"cg16343465",-0.0205111755555556,0.891891745097571,0.0173520587431895
"cg00084271",0.00192634977777784,0.989818158657434,0.0173520587431895
"cg18621672",-0.0350295444444445,0.816329565328554,0.0173520587431895
"cg05712748",-0.00213433777777783,0.98871850391991,0.0173520587431895
"cg27160885",0.05500733,0.714947521387799,0.0173520587431895
"cg09972436",-0.0137701255555555,0.927299810653301,0.0173520587431895
"cg09672255",0.00206784888888889,0.989066435794719,0.0173520587431895
"cg06523784",-0.0342913333333333,0.820065659757005,0.0173520587431895
"cg18312428",-0.000893677777777768,0.995273545188909,0.0173520587431895
"cg20223677",-0.00586893333333327,0.968966801009862,0.0173520587431895
"cg11231155",-0.00277833222222224,0.985304871261983,0.0173520587431895
"cg09331190",-0.01123535,0.940620442478352,0.0173520587431895
"cg26813483",-0.00204408888888891,0.989187935698142,0.0173520587431895
"cg03370588",-0.0491255302222223,0.744188379299411,0.0173520587431895
"cg12682323",-0.00808497777777784,0.957226135600383,0.0173520587431895
"cg11160054",0.00490926666666666,0.974019352302375,0.0173520587431895
"cg13226272",0.000812325555555576,0.995699617573192,0.0173520587431895
"cg02183930",0.0155594666666667,0.917752814706685,0.0173520587431895
"cg06139856",0.00617213,0.967325087457462,0.0173520587431895
"cg26817974",0.0308910988888889,0.837380647626512,0.0173520587431895
"cg19416156",-0.00440039555555549,0.976686605185321,0.0173520587431895
"cg01821635",-0.00445220777777777,0.97640810454921,0.0173520587431895
"cg27083089",0.0101042755555555,0.946486286959135,0.0173520587431895
"cg11721383",-0.0148364329999999,0.92145429809599,0.0173520587431895
"cg11744538",0.0300428555555555,0.841642571324261,0.0173520587431895
"cg26013944",0.0172958222222221,0.908447314864359,0.0173520587431895
"cg03714923",0.0171318555555555,0.909284713580929,0.0173520587431895
"cg23696472",0.00845253333333335,0.955176112941222,0.0173520587431895
"cg25932869",0.00339642888888891,0.981981168374904,0.0173520587431895
"cg03484420",0.00272905888888886,0.985515526458771,0.0173520587431895
"cg05176970",0.0832774444444444,0.577676737139008,0.0173520587431895
"cg14764203",-0.00572805333333326,0.969598429713684,0.0173520587431895
"cg12073886",-0.00142915555555556,0.992412370477414,0.0173520587431895
"cg11010744",-0.00449442222222229,0.976140957688413,0.0173520587431895
"cg02627240",-0.000216605555555555,0.998849865312213,0.0173520587431895
"cg12012426",0.00610957777777776,0.967562331332114,0.0173520587431895
"cg18561199",-0.0035287822222223,0.981259963966155,0.0173520587431895
"cg17726767",-0.0289210444444445,0.847245213310821,0.0173520587431895
"cg10940750",-0.00606248888888894,0.967806523001414,0.0173520587431895
"cg18580559",-0.0211414311111111,0.887992861496655,0.0173520587431895
"cg26304202",-0.0289871855555556,0.846752318529889,0.0173520587431895
"cg19360212",-0.00867979777777783,0.953871143193149,0.0173520587431895
"cg02215595",-0.0237137566666666,0.874370806163057,0.0173520587431895
"cg01591343",0.00879051333333325,0.953249730928076,0.0173520587431895
"cg09948538",-0.0245873555555556,0.86957861092453,0.0173520587431895
"cg17279365",-0.0108655966666667,0.942166638075527,0.0173520587431895
"cg11366696",-0.00986107111111112,0.947497011831687,0.0173520587431895
"cg18673341",-0.00829284222222226,0.955807824549799,0.0173520587431895
"cg13323954",0.000486777777777725,0.997404308178522,0.0173520587431895
"cg14307563",-0.00184376666666664,0.990168432732921,0.0173520587431895
"cg23767642",0.000485182222222214,0.997412406047641,0.0173520587431895
"cg24398793",-0.00480174444444448,0.974388785177794,0.0173520587431895
"cg22671798",-0.00393982666666665,0.978983296510115,0.0173520587431895
"cg08924424",0.0138437222222222,0.92620978571902,0.0173520587431895
"cg20015269",0.000299595555555587,0.998400647088682,0.0173520587431895
"cg15844450",-0.000929733333333349,0.995035114947591,0.0173520587431895
"cg15148543",-0.0111290211111111,0.940614683163958,0.0173520587431895
"cg21473514",0.0143079733333333,0.923669522013735,0.0173520587431895
"cg23418075",0.00197802444444439,0.989428223277307,0.0173520587431895
"cg15410402",0.0861988201111111,0.561211551581776,0.0173520587431895
"cg12395926",0.0144269444444445,0.922907941164913,0.0173520587431895
"cg06110166",-0.0270392033333334,0.856011020937591,0.0173520587431895
"cg15568074",-0.00668153222222223,0.964245220323017,0.0173520587431895
"cg00268443",-0.00380685222222221,0.979624052801934,0.0173520587431895
"cg12214399",0.0346753555555556,0.815869525553347,0.0173520587431895
"cg01378439",0.0422237666666666,0.776429660983192,0.0173520587431895
"cg22645355",-0.00024519222222219,0.998685375705001,0.0173520587431895
"cg00696044",0.0252827244444445,0.864873140398495,0.0173520587431895
"cg22203300",-0.0030447268888889,0.983653583576261,0.0173520587431895
"cg07795413",0.00239482666666668,0.98714126207703,0.0173520587431895
"cg17601621",-0.0348923411111112,0.814141373767005,0.0173520587431895
"cg03327352",-0.00537472444444442,0.971132381108876,0.0173520587431895
"cg08417382",-0.00686872333333333,0.963103653551974,0.0173520587431895
"cg16069065",-0.0498494333333333,0.736576040442535,0.0173520587431895
"cg25361454",-0.0228389888888889,0.877616674687771,0.0173520587431895
"cg06174194",0.0205311077777778,0.889855302831311,0.0173520587431895
"cg02507579",0.00452027111111108,0.975678054145452,0.0173520587431895
"cg20291244",-0.0110751244444445,0.940427179648703,0.0173520587431895
"cg25140213",-0.0143584111111111,0.922810192885071,0.0173520587431895
"cg19070118",-0.0210757922222222,0.886860446914717,0.0173520587431895
"cg05554406",0.000232831111111165,0.998746246392857,0.0173520587431895
"cg12120033",0.00574726999999997,0.969052002612234,0.0173520587431895
"cg01032946",0.00323442677777785,0.982574569466226,0.0173520587431895
"cg11290949",-0.0206028288888889,0.889277885884435,0.0173520587431895
"cg26220323",0.0022849977777778,0.987684365308224,0.0173520587431895
"cg13370086",0.000271962222222255,0.998532797853488,0.0173520587431895
"cg11796481",-0.0163277633333333,0.912058198163558,0.0173520587431895
"cg04451031",0.00448822222222223,0.975769455053153,0.0173520587431895
"cg15349274",-0.00181061777777769,0.990222169406883,0.0173520587431895
"cg04831745",-0.0232069277777778,0.875107838112838,0.0173520587431895
"cg05338731",-0.00709274222222223,0.961690581256053,0.0173520587431895
"cg06032337",-0.0050836033333333,0.972518005684136,0.0173520587431895
"cg03810198",0.0016882088888889,0.9908698817191,0.0173520587431895
"cg01864029",-0.00494739333333338,0.973237058430904,0.0173520587431895
"cg13653328",-0.00368141888888884,0.980074029009538,0.0173520587431895
"rs9292570",-0.00484123666666664,0.973793385030006,0.0173520587431895
"cg16755189",0.0783675333333334,0.593147667853555,0.0173520587431895
"cg05103573",0.0256214888888888,0.861853678617345,0.0173520587431895
"cg07134368",-0.0188390988888888,0.898199486215744,0.0173520587431895
"cg27488875",0.0196809077777778,0.89364339812604,0.0173520587431895
