"","beta","pval","padj"
"cg21330896",-0.218255422222222,0.00331690126374026,0.0173520587431895
"cg20517846",0.222654844444444,0.0025532305690649,0.0173520587431895
"cg12760659",0.220504011111111,0.00290551334685119,0.0173520587431895
"cg27082183",0.208497488888889,0.00568647363668179,0.0180322614132925
"cg00803368",0.233791733333333,0.00123752835100759,0.0173520587431895
"cg24567464",0.209824677777778,0.00529174636920117,0.0176558885571206
"cg01904243",-0.210901122222222,0.00499380554896668,0.0174273444388996
"cg09430020",0.202896177777778,0.00755986018946959,0.0206694742022408
"cg20988291",0.213698208888889,0.00428350403760662,0.0173520587431895
"cg18282005",0.229552044444444,0.0016441950513598,0.0173520587431895
"cg23090824",-0.223593222222222,0.00240154304581296,0.0173520587431895
"cg04647098",0.213983755555556,0.00421387018302584,0.0173520587431895
"cg04545636",-0.199460111111111,0.00892432165911945,0.0230721862955518
"cg03426600",0.225739122222222,0.00209152508825682,0.0173520587431895
"cg25199490",0.197617,0.00972881271117095,0.02454291804029
"cg11587635",0.231375844444444,0.00144599658239859,0.0173520587431895
"cg07321497",0.215925822222222,0.00375282805176219,0.0173520587431895
"cg24602838",0.228943888888889,0.00169275572595025,0.0173520587431895
"ch.13.100269732F",-0.211844488888889,0.00468259399737312,0.0173520587431895
"cg12546981",0.223516911111111,0.00237592816062276,0.0173520587431895
"cg00132888",0.218224797777778,0.00325662578600292,0.0173520587431895
"cg12784988",0.217639622222222,0.00336847308079139,0.0173520587431895
"cg17891836",0.219465733333333,0.00302668126601893,0.0173520587431895
"cg08745506",-0.236300111111111,0.00101345919314849,0.0173520587431895
"cg21532512",0.219609922222222,0.00300004940475759,0.0173520587431895
"cg09836940",0.218042011111111,0.00328921876716815,0.0173520587431895
"cg03204787",0.221059155555555,0.00274728950848644,0.0173520587431895
"cg04128378",0.218966422222222,0.00310952221032452,0.0173520587431895
"cg23625728",0.2266065,0.00194386507195914,0.0173520587431895
"cg24380001",-0.214714977777778,0.00395710004023958,0.0173520587431895
"cg16600370",-0.2228397,0.00244949144026673,0.0173520587431895
"cg13515395",0.214235822222222,0.00405846271933423,0.0173520587431895
"cg07249433",0.238266344444444,0.000867204600504864,0.0173520587431895
"cg23099587",-0.209195151111111,0.00533565092972824,0.017676001778573
"cg26738530",0.214173133333333,0.0040611408095561,0.0173520587431895
"cg11772665",0.21737,0.00338192575635182,0.0173520587431895
"cg03472898",-0.224214544444444,0.00223681079033777,0.0173520587431895
"cg10645314",0.186442988888889,0.0158591716374792,0.0371888184722224
"cg13148429",0.214997288888889,0.00386842553546079,0.0173520587431895
"cg08810107",0.210740244444444,0.00488874011158372,0.0173670240714398
"cg17098603",0.227302977777778,0.00183193212600659,0.0173520587431895
"cg08199056",-0.224140711111111,0.00223780875665826,0.0173520587431895
"cg02609271",0.211010811111111,0.00480878140214235,0.0173520587431895
"cg17316508",-0.210265722222222,0.00499708966252839,0.0174327216554278
"cg06234051",-0.215604611111111,0.00371365381563917,0.0173520587431895
"cg14438189",0.219208588888889,0.00300303634163282,0.0173520587431895
"cg17242574",0.214428644444444,0.00395532204526114,0.0173520587431895
"cg18539787",-0.218920188888889,0.0030485033562182,0.0173520587431895
"cg05668351",0.209100266666667,0.0052954964549749,0.0176558885571206
"cg11594887",0.199695411111111,0.00855976419623056,0.0223521718141548
"cg11257935",0.216602855555555,0.00348696880155333,0.0173520587431895
"cg00659970",0.219221644444444,0.00298956727998301,0.0173520587431895
"cg06848487",-0.214556944444444,0.00390925048468978,0.0173520587431895
"cg18722124",0.215765822222222,0.00364705565392145,0.0173520587431895
"cg20637405",0.212938288888889,0.00427837706163656,0.0173520587431895
"cg01204128",0.201358433333333,0.0078393580633199,0.0211303451841507
"cg08571020",0.205594677777778,0.00632221392388125,0.018852583640618
"cg20785674",-0.2187099,0.00305355269622952,0.0173520587431895
"cg09286373",0.211650244444444,0.00455407586323045,0.0173520587431895
"cg04170325",0.203163633333333,0.00712597975106389,0.0199971369470012
"cg03805182",-0.220053566666667,0.00280079874968922,0.0173520587431895
"cg27107893",0.206825533333333,0.00588978291780978,0.0182798973240527
"cg27210576",0.215362633333333,0.00368610482286435,0.0173520587431895
"cg18537383",0.218945855555556,0.00298993504566418,0.0173520587431895
"cg00100538",0.228486486555555,0.00164377301459583,0.0173520587431895
"cg27316754",0.210377977777778,0.00485060689151566,0.0173636559934426
"cg16349093",-0.197650566666667,0.00929056588479509,0.0237004231754977
"cg00054948",0.223058135666667,0.00231210853535017,0.0173520587431895
"cg19115366",0.2249457,0.00204931363581461,0.0173520587431895
"cg27265695",0.223417888888889,0.00224585385648674,0.0173520587431895
"cg23061272",0.215702777777778,0.00356777014440841,0.0173520587431895
"cg04641694",0.212076677777778,0.00437976409756776,0.0173520587431895
"cg04030841",0.226458366666667,0.00184723698880046,0.0173520587431895
"cg10797287",0.232486255555555,0.00123080154012465,0.0173520587431895
"cg21727276",0.200067088888889,0.00818371551127987,0.0217045896068953
"cg18961064",-0.191597488888889,0.0122122656694493,0.0295017892727366
"cg04979639",0.211496688888889,0.00449266982372764,0.0173520587431895
"cg15292058",0.213830388888889,0.00394224086297466,0.0173520587431895
"cg17775180",0.218358777777778,0.00302983995097942,0.0173520587431895
"cg00756178",0.206629022222222,0.00583158108221839,0.018220843875077
"cg19731884",-0.200852355555556,0.00783852225436363,0.0211303451841507
"cg17012665",-0.2009443,0.00779044851492043,0.0210495882117956
"cg24833225",0.220640477777778,0.00262935377971478,0.0173520587431895
"cg03686111",0.222210522222222,0.00238237218634411,0.0173520587431895
"cg24487935",0.215676388888889,0.00352065793236657,0.0173520587431895
"cg02027838",0.2127054,0.00415976588331466,0.0173520587431895
"cg21288507",0.197700811111111,0.00908785985957652,0.0233561034684568
"cg06575249",-0.210297877777778,0.0047398148954662,0.0173520587431895
"cg04365878",-0.205871645555556,0.00600899258914696,0.0184211912604137
"cg09313442",0.216917577777778,0.00324535505284208,0.0173520587431895
"cg01724607",-0.220310655555556,0.00264204943574264,0.0173520587431895
"cg10416052",0.224169366666667,0.00207577631671079,0.0173520587431895
"cg14259255",0.202687466666667,0.00704527330722183,0.0198595100563492
"cg12472351",0.219184644444444,0.00282316943566021,0.0173520587431895
"cg25006077",0.208324877777778,0.00523478158886949,0.017607741637637
"cg23004070",0.226293666666667,0.00180244858569879,0.0173520587431895
"cg12605168",0.217280644444445,0.00315299437269722,0.0173520587431895
"cg09999560",0.201389144444444,0.00750072716760139,0.0205596120303025
"cg17425584",0.2187402,0.00288599541070468,0.0173520587431895
"cg07473522",0.224964777777778,0.00195925128506102,0.0173520587431895
"cg04569108",0.232892588888889,0.00114625587237,0.0173520587431895
"cg23362130",0.217686555555556,0.003059379833282,0.0173520587431895
"cg16513334",0.187539633333333,0.0143611079277088,0.0340633489746413
"cg04384554",0.229240055555555,0.00146977915929131,0.0173520587431895
"cg20033041",0.207598288888889,0.00539804768827513,0.017692324441393
"cg25075901",-0.220288711111111,0.00260112777007598,0.0173520587431895
"cg03508170",0.212181966666667,0.00418294530108564,0.0173520587431895
"cg02913882",-0.222487333333333,0.00226636415202045,0.0173520587431895
"cg22434421",0.222733566666667,0.00222915248979416,0.0173520587431895
"cg22210209",0.222508766666667,0.00225978599858594,0.0173520587431895
"cg16959387",0.222365233333333,0.0022797303747478,0.0173520587431895
"cg21963178",0.194636021111111,0.0103095435880452,0.0256392528924277
"cg08931917",0.218929488888889,0.0028112133726795,0.0173520587431895
"cg26295272",0.2133262,0.00389345562936177,0.0173520587431895
"cg08078431",-0.219269577777778,0.00274140497865579,0.0173520587431895
"cg06144920",0.214930988888889,0.00354293897031862,0.0173520587431895
"cg21416069",0.2205747,0.00252454978971133,0.0173520587431895
"cg20502039",0.232806866666667,0.00112522375091754,0.0173520587431895
"cg15032048",0.2150099,0.00351355124035027,0.0173520587431895
"cg07743530",0.228844633333333,0.00147527896501862,0.0173520587431895
"cg08848887",0.222842844444444,0.00218235715459423,0.0173520587431895
"cg24993990",0.222241888888889,0.00226659460405121,0.0173520587431895
"cg06845354",-0.220791544444444,0.00247627878041928,0.0173520587431895
"cg11957516",-0.1792862,0.0201167445019356,0.0462347609789372
"cg19961800",0.209123722222222,0.00486345250580494,0.0173636559934426
"cg23587257",0.218007155555556,0.00291877633380141,0.0173520587431895
"cg17586156",0.203524244444444,0.00653335344744229,0.0191201447101033
"cg14177914",-0.211570677777778,0.00422167350784199,0.0173520587431895
"cg27651270",0.212772922222222,0.00394390004453921,0.0173520587431895
"cg13277939",-0.213023222222222,0.00388746367474663,0.0173520587431895
"cg03506099",0.232823611111111,0.00109874542423967,0.0173520587431895
"cg01892656",-0.215234055555556,0.00341490401145669,0.0173520587431895
"cg13676902",0.198226355555555,0.00850500570369996,0.0222481999451154
"cg26174807",0.220017244444444,0.00255899358228337,0.0173520587431895
"cg15455536",0.205341122222222,0.00590186899881531,0.0182980005855297
"cg24163263",0.2154955,0.00334196625267628,0.0173520587431895
"cg00520057",0.209842233333333,0.00460359086972889,0.0173520587431895
"cg09228833",-0.209654111111111,0.00464980005434351,0.0173520587431895
"cg25996646",0.220417166666667,0.00247301357402176,0.0173520587431895
"cg01198184",0.211176122222222,0.00426070292145192,0.0173520587431895
"cg25527882",0.220915744444444,0.00239091216632893,0.0173520587431895
"cg03182620",0.2107528,0.00434714889749777,0.0173520587431895
"cg21002223",-0.220511677777778,0.0024427015627008,0.0173520587431895
"cg09856860",0.217339744444444,0.00296028286416747,0.0173520587431895
"cg19707004",0.204998055555556,0.00593214969216593,0.0183289037298499
"cg23969297",0.235326733333333,0.000893307432925203,0.0173520587431895
"cg22741248",-0.210534511111111,0.00438153815331201,0.0173520587431895
"cg08597682",0.205221577777778,0.00585178927735137,0.018244081924712
"cg07195211",0.194250944444444,0.0101558877523332,0.0253802018051561
"cg21743623",0.203238511111111,0.00648708240540247,0.0190544350283521
"cg24267062",0.218782911111111,0.00269849963531022,0.0173520587431895
"cg14500211",0.211073833333333,0.00422992835267904,0.0173520587431895
"cg21825196",0.196625633333333,0.00902271747142706,0.023247894779536
"cg24824686",0.217116822222222,0.00297381445670878,0.0173520587431895
"cg16897216",0.226563666666667,0.00163529297171117,0.0173520587431895
"cg09266516",0.215744055555555,0.00322597689450348,0.0173520587431895
"cg07427584",0.208658411111111,0.00482551548527518,0.0173520587431895
"cg05099464",-0.222207986666667,0.00216324616085009,0.0173520587431895
"cg05243899",0.217690944444444,0.00285998927986123,0.0173520587431895
"cg19280854",0.218630722222222,0.00269991794975213,0.0173520587431895
"cg16616765",0.205668433333333,0.00563978954434407,0.0179496802811714
"cg14956104",0.219488255555555,0.00254571288115569,0.0173520587431895
"cg14656245",0.227320688888889,0.00153360225643187,0.0173520587431895
"cg04740831",0.223185988888889,0.00201359669383487,0.0173520587431895
"cg00918743",0.220298411111111,0.0024118508882382,0.0173520587431895
"cg11397668",-0.202199877777778,0.00673819137589233,0.0193735589958925
"cg13168452",0.221258322222222,0.00226755049369918,0.0173520587431895
"cg20587625",0.232725866666667,0.00104580634014349,0.0173520587431895
"cg25654517",0.22586,0.00168172401321148,0.0173520587431895
"cg06063519",-0.200392988888889,0.00737624439235519,0.0203974048503407
"cg14238867",0.214909,0.00332438605800622,0.0173520587431895
"cg20828032",0.199397811111111,0.00773385100648443,0.0209504293823227
"cg14794936",-0.216356677777778,0.00304394487903056,0.0173520587431895
"cg04209913",-0.2079872,0.00491800677846814,0.0173753238432502
"cg05648516",0.221609922222222,0.00219949231969296,0.0173520587431895
"cg20901175",0.225582066666667,0.00169877494713153,0.0173520587431895
"cg13856236",0.205876366666667,0.00550953267507944,0.0177841597000628
"cg26778733",0.217000133333333,0.00292262132244316,0.0173520587431895
"cg15814154",0.227483422222222,0.00148823133918682,0.0173520587431895
"cg21393095",0.220937455555556,0.00228217483533586,0.0173520587431895
"cg02051378",0.203266555555556,0.00627399848489749,0.0187788042050209
"cg10663482",0.212089333333333,0.00385886857085093,0.0173520587431895
"cg16518165",0.220322455555555,0.00234737359630436,0.0173520587431895
"cg12505757",-0.194894611111111,0.00952897691188704,0.0241392702011071
"cg17722012",0.204821011111111,0.00574515798676216,0.0181063913859507
"cg07108913",0.2284595,0.00136740388889024,0.0173520587431895
"cg15586992",0.2127151,0.00369608080808004,0.0173520587431895
"cg25365990",-0.210878903333333,0.0041057093928199,0.0173520587431895
"cg03380349",0.201070355555555,0.00697484792137115,0.019752445177252
"cg21696316",0.202188877777778,0.00658072334947514,0.0192194023057101
"cg15798191",0.2174979,0.00277380120820101,0.0173520587431895
"cg15796419",0.224902055555556,0.00173104077823049,0.0173520587431895
"cg15466854",0.224447511111111,0.00178324824207873,0.0173520587431895
"cg07078005",0.220048044444444,0.00236624299335384,0.0173520587431895
"cg01879893",0.212713077777778,0.00368044874143825,0.0173520587431895
"cg18959616",0.200703188888889,0.00708336257445948,0.0199225011805149
"cg12966202",0.228197177777778,0.00138113746976001,0.0173520587431895
"cg06698432",0.209026133333333,0.00452355990582799,0.0173520587431895
"cg13115910",0.219202477777778,0.0024638181329129,0.0173520587431895
"cg01887322",0.215258377777778,0.00313380869006913,0.0173520587431895
"cg02940107",0.2221218,0.00204524538279091,0.0173520587431895
"cg16703220",0.211370766666667,0.00393014622872558,0.0173520587431895
"cg21951877",0.231453533333333,0.00108227045559287,0.0173520587431895
"cg04098263",-0.2334013,0.000937670537273156,0.0173520587431895
"cg04916611",0.222510566666667,0.00198813969691742,0.0173520587431895
"cg25282951",-0.228287222222222,0.00135014991371987,0.0173520587431895
"cg25874782",-0.2130849,0.00354727356812559,0.0173520587431895
"cg04947284",0.207988377777778,0.00474110861115382,0.0173520587431895
"cg13820726",0.196944211111111,0.00844584037156119,0.0221650159952074
"cg00081417",-0.225747817,0.00159324193885938,0.0173520587431895
"cg08936202",0.20832,0.00460396030320425,0.0173520587431895
"cg06171011",0.215296444444444,0.00306971936243639,0.0173520587431895
"cg25037165",-0.182305633333333,0.0165444253075884,0.0386416566801083
"cg03336208",-0.235708531111111,0.000769921335085008,0.0173520587431895
"cg15298019",-0.201914111111111,0.00648595814839776,0.0190544350283521
"cg18405140",-0.210705266666667,0.00400510447463624,0.0173520587431895
"cg14680054",0.204844533333333,0.00554600404039776,0.0178356778916152
"cg24873410",0.187798866666667,0.0129274976823357,0.0310086296050269
